6.54825,1167.46
6.50556,1172.84
5.91865,1178.22
5.305,1183.6
8.87039,1188.98
5.83177,1194.36
3.36216,1199.74
9.42809,1205.12
6.41796,1210.5
4.97226,1215.88
7.60174,1221.26
2.64992,1226.64
5.24881,1232.02
3.20092,1237.4
10.1641,1242.78
7.02083,1248.16
5.34686,1253.54
4.15222,1258.92
5.19139,1264.3
8.8498,1269.68
11.0727,1275.06
13.1874,1280.44
10.8996,1285.82
1.75431,1291.2
9.66086,1296.58
11.8309,1301.96
11.2798,1307.34
9.13966,1312.72
9.1227,1318.1
3.0536,1323.48
7.66189,1328.86
3.15026,1334.24
9.68326,1339.62
5.34842,1345
7.39389,1350.38
7.65424,1355.76
5.65925,1361.14
12.6067,1366.52
14.7455,1371.9
14.3238,1377.28
15.146,1382.66
10.377,1388.04
7.3761,1393.42
8.945,1398.8
6.70204,1404.18
3.52316,1409.56
4.87742,1414.94
5.86358,1420.32
9.18663,1425.7
8.2655,1431.08
8.82474,1436.46
4.83094,1441.84
4.50005,1447.22
7.13862,1452.6
5.52081,1457.98
11.9727,1463.36
9.95389,1468.74
2.3747,1474.12
9.4428,1479.5
3.4999,1484.88
12.5552,1490.26
4.64168,1495.64
15.2365,1501.02
10.4917,1506.4
7.81895,1511.78
16.6947,1517.16
13.0463,1522.54
6.30514,1527.92
12.0261,1533.3
11.6546,1538.68
6.90756,1544.06
6.76708,1549.44
6.81772,1554.82
7.31767,1560.2
2.24544,1565.58
4.46223,1570.96
9.69596,1576.34
2.45015,1581.72
11.1408,1587.1
6.23898,1592.48
12.0572,1597.86
6.7475,1603.24
10.5981,1608.62
2.15029,1614
12.1945,1619.38
10.1843,1624.76
9.18406,1630.14
15.0773,1635.52
14.4017,1640.9
7.71543,1646.28
9.38868,1651.66
11.6139,1657.04
8.68295,1662.42
1.23835,1667.8
5.48496,1673.18
6.36049,1678.56
6.12426,1683.94
5.70943,1689.32
7.83042,1694.7
3.12567,1700.08
5.67208,1705.46
8.73405,1710.84
7.13448,1716.22
13.4993,1721.6
6.48665,1726.98
14.1333,1732.36
8.29309,1737.74
13.9332,1743.12
9.94344,1748.5
8.17889,1753.88
7.37741,1759.26
2.8614,1764.64
4.43192,1770.02
3.14876,1775.4
7.7739,1780.78
3.35858,1786.16
4.36934,1791.54
3.02156,1796.92
3.86752,1802.3
2.06613,1807.68
2.46669,1813.06
4.01069,1818.44
3.77962,1823.82
0.831875,1829.2
4.63128,1834.58
2.82994,1839.96
3.82951,1845.34
4.86272,1850.72
4.86825,1856.1
5.08709,1861.48
5.98501,1866.86
5.91557,1872.24
2.90654,1877.62
7.67981,1883
2.6529,1888.38
3.73903,1893.76
1.14382,1899.14
1.86483,1904.52
2.38144,1909.9
0.643789,1915.28
5.96023,1920.66
1.37161,1926.04
4.18994,1931.42
3.89162,1936.8
3.91747,1942.18
5.61575,1947.56
1.17739,1952.94
1.49315,1958.32
1.82801,1963.7
7.14785,1969.08
2.54862,1974.46
3.61322,1979.84
1.27919,1985.22
5.59227,1990.6
1.98035,1995.98
6.53302,2001.36
3.84784,2006.74
5.72965,2012.12
3.6623,2017.5
4.13707,2022.88
3.33365,2028.26
3.76833,2033.64
1.72554,2039.02
4.9312,2044.4
2.11328,2049.78
3.73796,2055.16
2.7598,2060.54
3.86466,2065.92
3.18401,2071.3
3.68377,2076.68
1.77863,2082.06
1.71874,2087.44
2.71366,2092.82
4.88105,2098.2
0.104958,2103.58
2.88706,2108.96
5.39886,2114.34
4.22067,2119.72
0.438875,2125.1
1.73679,2130.48
7.01699,2135.86
3.93505,2141.24
4.80217,2146.62
4.82567,2152
8.66277,2157.38
4.49257,2162.76
6.68822,2168.14
3.99725,2173.52
4.21802,2178.9
4.81856,2184.28
3.87369,2189.66
4.00268,2195.04
2.62207,2200.42
7.60024,2205.8
3.74856,2211.18
5.87242,2216.56
3.99475,2221.94
2.4822,2227.32
1.86958,2232.7
4.58486,2238.08
2.1582,2243.46
0.549726,2248.84
2.23764,2254.22
4.11944,2259.6
2.7864,2264.98
1.77128,2270.36
2.02071,2275.74
4.37295,2281.12
2.48481,2286.5
2.22351,2291.88
2.27008,2297.26
3.15482,2302.64
1.65993,2308.02
3.73836,2313.4
0.690316,2318.78
3.27071,2324.16
0.796109,2329.54
0.643082,2334.92
1.76116,2340.3
1.97651,2345.68
1.34534,2351.06
2.31946,2356.44
1.0637,2361.82
3.1353,2367.2
1.76572,2372.58
0.97586,2377.96
1.51225,2383.34
0.655659,2388.72
1.27976,2394.1
0.737527,2399.48
2.0155,2404.86
2.72435,2410.24
1.04198,2415.62
1.59802,2421
2.79209,2426.38
2.03799,2431.76
2.14229,2437.14
1.60253,2442.52
2.23051,2447.9
1.60755,2453.28
0.67869,2458.66
0.86418,2464.04
0.203981,2469.42
0.899724,2474.8
0.872547,2480.18
0.119372,2485.56
0.727334,2490.94
1.26573,2496.32
1.19361,2501.7
1.24075,2507.08
1.90891,2512.46
2.76537,2517.84
1.29726,2523.22
3.83713,2528.6
2.97245,2533.98
3.97754,2539.36
3.03531,2544.74
4.02213,2550.12
2.55605,2555.5
1.0748,2560.88
2.20123,2566.26
2.42761,2571.64
0.420746,2577.02
3.17461,2582.4
0.887152,2587.78
1.85478,2593.16
2.11211,2598.54
1.27258,2603.92
1.73184,2609.3
1.52775,2614.68
0.719161,2620.06
0.805315,2625.44
1.06571,2630.82
0.217425,2636.2
1.18121,2641.58
0.804182,2646.96
2.19455,2652.34
2.52735,2657.72
2.28291,2663.1
2.72965,2668.48
1.50475,2673.86
0.425421,2679.24
0.449968,2684.62
0.201776,2690
1.12506,2695.38
1.15312,2700.76
0.476307,2706.14
1.38129,2711.52
1.3716,2716.9
1.82621,2722.28
0.728912,2727.66
1.66892,2733.04
0.867774,2738.42
1.93356,2743.8
0.885366,2749.18
1.53345,2754.56
0.743524,2759.94
0.696049,2765.32
1.88691,2770.7
1.85008,2776.08
1.67983,2781.46
1.00977,2786.84
1.52393,2792.22
1.44656,2797.6
2.31753,2802.98
0.343865,2808.36
2.00733,2813.74
0.815896,2819.12
0.710304,2824.5
1.04917,2829.88
0.411895,2835.26
1.12046,2840.64
1.40103,2846.02
0.588023,2851.4
2.10494,2856.78
0.582871,2862.16
2.40543,2867.54
1.14274,2872.92
1.48121,2878.3
1.46741,2883.68
0.517376,2889.06
0.815933,2894.44
1.43346,2899.82
0.803627,2905.2
1.85688,2910.58
0.949283,2915.96
1.07892,2921.34
0.694275,2926.72
2.50121,2932.1
1.43045,2937.48
1.71015,2942.86
0.952409,2948.24
0.62635,2953.62
1.43634,2959
0.405287,2964.38
0.856948,2969.76
0.585517,2975.14
0.906664,2980.52
2.31995,2985.9
0.997923,2991.28
2.4198,2996.66
0.88267,3002.04
1.57212,3007.42
0.772365,3012.8
1.15554,3018.18
0.42996,3023.56
1.12287,3028.94
0.78681,3034.32
1.97777,3039.7
0.951855,3045.08
0.484194,3050.46
0.949353,3055.84
0.914001,3061.22
0.719888,3066.6
0.946934,3071.98
1.07094,3077.36
2.56761,3082.74
0.530127,3088.12
1.744,3093.5
0.727891,3098.88
0.267346,3104.26
1.5701,3109.64
1.31874,3115.02
0.615835,3120.4
1.12444,3125.78
2.17865,3131.16
2.21802,3136.54
1.973,3141.92
1.53872,3147.3
1.59351,3152.68
1.45526,3158.06
0.60535,3163.44
0.518499,3168.82
0.785645,3174.2
0.762792,3179.58
0.556976,3184.96
0.462614,3190.34
2.89494,3195.72
1.10583,3201.1
2.47706,3206.48
0.401037,3211.86
0.796349,3217.24
1.97686,3222.62
1.97446,3228
0.996631,3233.38
0.493664,3238.76
0.841911,3244.14
1.61874,3249.52
0.680223,3254.9
1.25747,3260.28
1.41532,3265.66
1.93472,3271.04
0.830684,3276.42
1.31897,3281.8
1.55284,3287.18
1.44365,3292.56
1.33633,3297.94
2.84923,3303.32
2.92342,3308.7
1.6434,3314.08
0.689104,3319.46
2.0322,3324.84
1.68982,3330.22
2.23487,3335.6
2.4775,3340.98
2.05154,3346.36
1.23557,3351.74
2.4156,3357.12
2.21032,3362.5
2.84381,3367.88
3.23211,3373.26
1.64113,3378.64
4.28941,3384.02
3.48214,3389.4
4.38224,3394.78
3.72703,3400.16
4.50173,3405.54
4.35594,3410.92
4.8322,3416.3
4.45086,3421.68
4.2999,3427.06
5.66373,3432.44
4.65186,3437.82
4.98972,3443.2
6.28667,3448.58
4.57626,3453.96
7.24521,3459.34
5.48884,3464.72
7.20628,3470.1
7.5871,3475.48
7.90784,3480.86
8.61181,3486.24
8.54689,3491.62
9.03483,3497
9.80246,3502.38
9.02196,3507.76
9.94882,3513.14
9.56494,3518.52
9.13816,3523.9
10.0193,3529.28
10.3152,3534.66
8.86205,3540.04
11.2062,3545.42
8.36345,3550.8
10.4659,3556.18
8.19347,3561.56
9.94483,3566.94
7.49619,3572.32
9.1722,3577.7
7.39055,3583.08
7.82296,3588.46
6.82195,3593.84
7.36669,3599.22
6.25127,3604.6
6.72556,3609.98
6.85752,3615.36
5.86037,3620.74
6.7435,3626.12
6.38773,3631.5
5.83171,3636.88
6.03062,3642.26
6.80572,3647.64
4.77153,3653.02
6.66613,3658.4
5.15247,3663.78
5.69204,3669.16
5.11676,3674.54
5.86172,3679.92
4.88214,3685.3
4.93744,3690.68
6.53445,3696.06
3.73759,3701.44
6.18454,3706.82
5.50867,3712.2
5.0937,3717.58
5.98189,3722.96
5.67122,3728.34
5.77355,3733.72
5.9182,3739.1
6.54055,3744.48
5.24,3749.86
6.28074,3755.24
5.16887,3760.62
5.10763,3766
4.32539,3771.38
3.50212,3776.76
3.47212,3782.14
1.92305,3787.52
1.95796,3792.9
0.991849,3798.28
0.627087,3803.66
1.16893,3809.04
0.499943,3814.42
2.22029,3819.8
1.34668,3825.18
1.892,3830.56
1.69011,3835.94
1.48198,3841.32
1.65289,3846.7
1.35208,3852.08
2.46741,3857.46
1.48448,3862.84
3.26856,3868.22
2.75829,3873.6
3.34251,3878.98
4.66858,3884.36
3.78489,3889.74
5.41086,3895.12
5.74359,3900.5
5.79012,3905.88
5.95865,3911.26
6.29114,3916.64
5.71199,3922.02
5.53232,3927.4
6.0995,3932.78
4.79857,3938.16
5.56899,3943.54
4.36598,3948.92
4.18466,3954.3
4.21428,3959.68
3.77525,3965.06
3.56287,3970.44
3.42416,3975.82
3.13413,3981.2
3.00799,3986.58
3.14286,3991.96
3.06236,3997.34
3.02054,4002.72
3.54616,4008.1
2.218,4013.48
4.41301,4018.86
2.7563,4024.24
3.15052,4029.62
3.94798,4035
1.75879,4040.38
3.95094,4045.76
2.2717,4051.14
3.25041,4056.52
3.50469,4061.9
3.52391,4067.28
3.71871,4072.66
4.85152,4078.04
4.74564,4083.42
4.88817,4088.8
6.46569,4094.18
4.46119,4099.56
6.60057,4104.94
5.49394,4110.32
5.45549,4115.7
6.06789,4121.08
5.19412,4126.46
5.17549,4131.84
5.07584,4137.22
4.33888,4142.6
4.22913,4147.98
4.15742,4153.36
3.07641,4158.74
4.17467,4164.12
2.69638,4169.5
3.91855,4174.88
3.23075,4180.26
3.28746,4185.64
3.55034,4191.02
3.32197,4196.4
3.50187,4201.78
2.67548,4207.16
3.72967,4212.54
1.91434,4217.92
3.29381,4223.3
2.2431,4228.68
2.1573,4234.06
2.16074,4239.44
0.795234,4244.82
1.81108,4250.2
0.589365,4255.58
1.03168,4260.96
0.867753,4266.34
0.621133,4271.72
0.980766,4277.1
0.46976,4282.48
1.40046,4287.86
0.569479,4293.24
1.10919,4298.62
1.33841,4304
0.797001,4309.38
1.48237,4314.76
1.58523,4320.14
0.980998,4325.52
2.36692,4330.9
1.41712,4336.28
2.24268,4341.66
2.03471,4347.04
2.7834,4352.42
2.63722,4357.8
2.42276,4363.18
3.2962,4368.56
2.59154,4373.94
3.08504,4379.32
3.38502,4384.7
3.28328,4390.08
3.43083,4395.46
3.65052,4400.84
2.94563,4406.22
3.62418,4411.6
2.93047,4416.98
3.54321,4422.36
3.04897,4427.74
3.25733,4433.12
3.20307,4438.5
3.41454,4443.88
2.59857,4449.26
3.02993,4454.64
1.64124,4460.02
2.92204,4465.4
1.82708,4470.78
2.54205,4476.16
1.77943,4481.54
2.49435,4486.92
2.20653,4492.3
1.43972,4497.68
2.4804,4503.06
1.35157,4508.44
2.7826,4513.82
1.9913,4519.2
2.49358,4524.58
2.34466,4529.96
1.8217,4535.34
1.85186,4540.72
2.94048,4546.1
2.00471,4551.48
2.29075,4556.86
2.09554,4562.24
1.73845,4567.62
2.11585,4573
2.50682,4578.38
1.1394,4583.76
2.70929,4589.14
1.23543,4594.52
2.07516,4599.9
2.07798,4605.28
1.61997,4610.66
1.71831,4616.04
2.33597,4621.42
1.5256,4626.8
2.03661,4632.18
0.458957,4637.56
1.39161,4642.94
1.00865,4648.32
0.889601,4653.7
0.377394,4659.08
1.12879,4664.46
0.655331,4669.84
1.88807,4675.22
1.10348,4680.6
1.9987,4685.98
2.4314,4691.36
2.13207,4696.74
2.32171,4702.12
3.01739,4707.5
1.95599,4712.88
3.14975,4718.26
2.10911,4723.64
2.53829,4729.02
2.21525,4734.4
2.37687,4739.78
2.28095,4745.16
1.49112,4750.54
2.07543,4755.92
0.809755,4761.3
1.61947,4766.68
0.927933,4772.06
0.804881,4777.44
0.787764,4782.82
0.694019,4788.2
0.302276,4793.58
0.487505,4798.96
0.355832,4804.34
0.27734,4809.72
0.510884,4815.1
0.227342,4820.48
0.733583,4825.86
0.535889,4831.24
0.435736,4836.62
0.449303,4842
0.523497,4847.38
0.494435,4852.76
0.552917,4858.14
0.567023,4863.52
0.386306,4868.9
0.449712,4874.28
0.56694,4879.66
0.463664,4885.04
0.771144,4890.42
1.23424,4895.8
0.820353,4901.18
1.72313,4906.56
1.29404,4911.94
1.90877,4917.32
2.13026,4922.7
2.16167,4928.08
2.3843,4933.46
2.9973,4938.84
2.07814,4944.22
3.43951,4949.6
2.2815,4954.98
3.28621,4960.36
2.80093,4965.74
2.92634,4971.12
2.90615,4976.5
2.38314,4981.88
2.77351,4987.26
2.19096,4992.64
2.59092,4998.02
1.79572,5003.4
2.20065,5008.78
1.34393,5014.16
1.64978,5019.54
0.788143,5024.92
1.17497,5030.3
0.312454,5035.68
0.438141,5041.06
0.104859,5046.44
0.446604,5051.82
0.440521,5057.2
1.03339,5062.58
1.0862,5067.96
1.84603,5073.34
1.44851,5078.72
2.63633,5084.1
1.688,5089.48
2.72117,5094.86
2.31889,5100.24
2.73048,5105.62
2.54818,5111
2.49418,5116.38
2.53093,5121.76
2.26804,5127.14
2.30622,5132.52
2.35722,5137.9
1.83146,5143.28
2.01802,5148.66
1.52952,5154.04
1.40206,5159.42
1.50187,5164.8
0.888836,5170.18
1.12404,5175.56
0.927225,5180.94
0.647219,5186.32
0.832825,5191.7
0.605698,5197.08
0.686253,5202.46
0.82653,5207.84
0.705965,5213.22
0.525877,5218.6
0.588185,5223.98
0.0956169,5229.36
0.805183,5234.74
0.445475,5240.12
1.23794,5245.5
0.801482,5250.88
1.40122,5256.26
1.32846,5261.64
1.38729,5267.02
2.15233,5272.4
1.45393,5277.78
2.32739,5283.16
2.10963,5288.54
2.07379,5293.92
2.71976,5299.3
1.96108,5304.68
2.8344,5310.06
2.43932,5315.44
2.72124,5320.82
2.76245,5326.2
2.83123,5331.58
2.69319,5336.96
2.84519,5342.34
2.72555,5347.72
2.29935,5353.1
2.65042,5358.48
1.57632,5363.86
1.90104,5369.24
1.35898,5374.62
1.0006,5380
1.08236,5385.38
0.447184,5390.76
0.0376856,5396.14
0.513682,5401.52
0.868516,5406.9
0.769471,5412.28
1.12458,5417.66
1.66324,5423.04
1.28584,5428.42
1.90698,5433.8
2.19553,5439.18
1.39219,5444.56
2.48975,5449.94
2.06262,5455.32
1.92768,5460.7
2.56753,5466.08
1.4585,5471.46
2.297,5476.84
1.26629,5482.22
2.24227,5487.6
0.808101,5492.98
2.15498,5498.36
0.858887,5503.74
1.42924,5509.12
0.887647,5514.5
0.552457,5519.88
0.160691,5525.26
0.413935,5530.64
0.695481,5536.02
0.175072,5541.4
1.05628,5546.78
1.00387,5552.16
1.02178,5557.54
1.74853,5562.92
1.39215,5568.3
1.90686,5573.68
2.19446,5579.06
1.92831,5584.44
2.36256,5589.82
2.25033,5595.2
2.14492,5600.58
2.68857,5605.96
1.65931,5611.34
2.41499,5616.72
1.91635,5622.1
1.64491,5627.48
2.0445,5632.86
1.17476,5638.24
1.61342,5643.62
1.07338,5649
1.02987,5654.38
0.877656,5659.76
0.66272,5665.14
0.723937,5670.52
0.600227,5675.9
0.989929,5681.28
0.608388,5686.66
0.829344,5692.04
0.591844,5697.42
0.671158,5702.8
0.542755,5708.18
0.639482,5713.56
0.272265,5718.94
0.954863,5724.32
0.135103,5729.7
1.04007,5735.08
1.02373,5740.46
0.994785,5745.84
1.75131,5751.22
1.21265,5756.6
1.64244,5761.98
1.61313,5767.36
1.45242,5772.74
1.53041,5778.12
1.49074,5783.5
1.22816,5788.88
1.09595,5794.26
1.16525,5799.64
0.603825,5805.02
0.882692,5810.4
0.517601,5815.78
0.578181,5821.16
0.354603,5826.54
0.531128,5831.92
0.445075,5837.3
0.792031,5842.68
0.483974,5848.06
0.871662,5853.44
0.368693,5858.82
0.645139,5864.2
0.452685,5869.58
0.865957,5874.96
0.429979,5880.34
0.261748,5885.72
0.784527,5891.1
0.397493,5896.48
0.901822,5901.86
0.759725,5907.24
0.893762,5912.62
0.909765,5918
1.0464,5923.38
1.12954,5928.76
1.70825,5934.14
0.914978,5939.52
1.81032,5944.9
1.25358,5950.28
1.40558,5955.66
1.43021,5961.04
1.37401,5966.42
1.34027,5971.8
1.66977,5977.18
0.925365,5982.56
0.801252,5987.94
1.30788,5993.32
0.201573,5998.7
1.01012,6004.08
0.568674,6009.46
0.619437,6014.84
0.628487,6020.22
0.374703,6025.6
1.16405,6030.98
1.26532,6036.36
1.50307,6041.74
1.49952,6047.12
1.56595,6052.5
1.95241,6057.88
1.79082,6063.26
2.33338,6068.64
2.08184,6074.02
1.81859,6079.4
2.35206,6084.78
1.85705,6090.16
2.26242,6095.54
2.28026,6100.92
1.88823,6106.3
2.03176,6111.68
1.87099,6117.06
1.00797,6122.44
1.5457,6127.82
1.39885,6133.2
1.47967,6138.58
0.970411,6143.96
1.33499,6149.34
0.553489,6154.72
0.323049,6160.1
0.400706,6165.48
0.211759,6170.86
0.449361,6176.24
1.13726,6181.62
0.748098,6187
0.661493,6192.38
0.48652,6197.76
0.923844,6203.14
0.621785,6208.52
1.18562,6213.9
1.82666,6219.28
0.818555,6224.66
1.02057,6230.04
1.3479,6235.42
0.93634,6240.8
1.1708,6246.18
1.21255,6251.56
1.02233,6256.94
1.44772,6262.32
1.50785,6267.7
1.63116,6273.08
0.633401,6278.46
1.06767,6283.84
1.42682,6289.22
1.32147,6294.6
1.14832,6299.98
1.60424,6305.36
1.46646,6310.74
1.68271,6316.12
1.93313,6321.5
1.86985,6326.88
2.53137,6332.26
1.36316,6337.64
2.06257,6343.02
1.4692,6348.4
2.40275,6353.78
1.4369,6359.16
2.68544,6364.54
1.75098,6369.92
1.70471,6375.3
2.02547,6380.68
1.51756,6386.06
2.02224,6391.44
1.8923,6396.82
1.6993,6402.2
2.00225,6407.58
1.67871,6412.96
1.61136,6418.34
0.801289,6423.72
1.46489,6429.1
1.04204,6434.48
1.3198,6439.86
0.902903,6445.24
1.60483,6450.62
1.2724,6456
0.610293,6461.38
1.20124,6466.76
0.940601,6472.14
1.07864,6477.52
0.752042,6482.9
0.129772,6488.28
0.770679,6493.66
0.75312,6499.04
0.717732,6504.42
1.13956,6509.8
1.01641,6515.18
0.916841,6520.56
1.02034,6525.94
1.49439,6531.32
1.10173,6536.7
1.24532,6542.08
1.64346,6547.46
1.24002,6552.84
1.34969,6558.22
1.13647,6563.6
0.776616,6568.98
1.76296,6574.36
0.975408,6579.74
1.23506,6585.12
1.41097,6590.5
1.14359,6595.88
0.905249,6601.26
1.42339,6606.64
0.708232,6612.02
0.928291,6617.4
0.567464,6622.78
1.64736,6628.16
0.540914,6633.54
0.537274,6638.92
1.17132,6644.3
0.176888,6649.68
0.841197,6655.06
1.1334,6660.44
0.851109,6665.82
0.257423,6671.2
0.701937,6676.58
0.703296,6681.96
0.918244,6687.34
0.299917,6692.72
0.40815,6698.1
0.743537,6703.48
0.689135,6708.86
1.10775,6714.24
0.689763,6719.62
0.462522,6725
1.07128,6730.38
0.822667,6735.76
1.09192,6741.14
0.209242,6746.52
0.974881,6751.9
0.638508,6757.28
0.24338,6762.66
0.524578,6768.04
0.827475,6773.42
0.875712,6778.8
0.352433,6784.18
0.26319,6789.56
0.562889,6794.94
0.34205,6800.32
0.390703,6805.7
0.285493,6811.08
0.279411,6816.46
0.463011,6821.84
0.274224,6827.22
0.207812,6832.6
0.69795,6837.98
0.484887,6843.36
0.504699,6848.74
0.556358,6854.12
0.494258,6859.5
0.52883,6864.88
0.993454,6870.26
0.956048,6875.64
0.891734,6881.02
0.714496,6886.4
1.21372,6891.78
0.846475,6897.16
1.14403,6902.54
0.958914,6907.92
0.599596,6913.3
1.03008,6918.68
0.362036,6924.06
0.917106,6929.44
0.123572,6934.82
0.45118,6940.2
0.257942,6945.58
0.656003,6950.96
0.658225,6956.34
0.336985,6961.72
1.14731,6967.1
0.541857,6972.48
0.824679,6977.86
1.03124,6983.24
0.786227,6988.62
0.868357,6994
1.09006,6999.38
0.670882,7004.76
0.956172,7010.14
1.36666,7015.52
0.699298,7020.9
1.31227,7026.28
1.12354,7031.66
1.34196,7037.04
1.35,7042.42
1.09403,7047.8
1.46689,7053.18
1.26809,7058.56
1.1771,7063.94
1.29143,7069.32
1.1902,7074.7
1.20949,7080.08
0.701406,7085.46
1.08328,7090.84
0.537454,7096.22
0.842534,7101.6
0.569542,7106.98
0.696557,7112.36
0.622209,7117.74
0.67982,7123.12
0.865078,7128.5
0.98609,7133.88
0.800629,7139.26
1.45204,7144.64
0.69781,7150.02
1.49292,7155.4
0.903733,7160.78
1.15708,7166.16
0.912142,7171.54
0.88582,7176.92
0.914135,7182.3
0.37218,7187.68
0.918065,7193.06
0.548757,7198.44
0.284179,7203.82
0.670859,7209.2
0.40956,7214.58
0.456169,7219.96
0.534254,7225.34
0.940575,7230.72
0.478252,7236.1
1.14942,7241.48
0.792855,7246.86
1.08179,7252.24
0.976718,7257.62
1.05066,7263
1.08963,7268.38
0.915985,7273.76
1.08077,7279.14
0.935374,7284.52
0.743225,7289.9
0.718695,7295.28
0.453067,7300.66
0.437767,7306.04
0.348052,7311.42
0.380127,7316.8
0.461467,7322.18
0.725375,7327.56
0.509621,7332.94
0.853775,7338.32
0.843698,7343.7
0.703747,7349.08
1.11017,7354.46
0.689053,7359.84
1.11831,7365.22
0.954397,7370.6
0.719914,7375.98
1.09109,7381.36
0.386094,7386.74
0.859623,7392.12
0.363988,7397.5
0.669785,7402.88
0.357589,7408.26
0.637476,7413.64
0.52734,7419.02
0.595102,7424.4
0.605484,7429.78
0.703045,7435.16
0.642133,7440.54
0.884038,7445.92
0.6499,7451.3
1.05947,7456.68
0.844202,7462.06
0.902708,7467.44
1.19433,7472.82
0.586515,7478.2
1.15611,7483.58
0.861823,7488.96
0.958124,7494.34
0.981498,7499.72
1.068,7505.1
0.783474,7510.48
1.20406,7515.86
0.388042,7521.24
0.930631,7526.62
0.255759,7532
0.240528,7537.38
0.0467528,7542.76
0.338695,7548.14
0.367246,7553.52
0.415296,7558.9
0.344383,7564.28
0.348047,7569.66
0.222747,7575.04
0.654043,7580.42
0.481137,7585.8
0.857427,7591.18
0.846981,7596.56
0.899749,7601.94
0.886971,7607.32
0.875367,7612.7
0.349987,7618.08
0.691966,7623.46
0.575124,7628.84
0.191501,7634.22
0.856349,7639.6
0.442452,7644.98
0.573827,7650.36
0.580892,7655.74
0.547823,7661.12
0.355802,7666.5
0.702588,7671.88
